       -0.00,       -2.05,
        0.04,       -2.05,
        0.12,       -2.06,
        0.16,       -2.05,
        0.24,       -2.03,
        0.28,       -2.05,
        0.36,       -2.01,
        0.44,       -2.01,
        0.52,       -2.01,
        0.60,       -1.96,
        0.68,       -1.97,
        0.76,       -1.92,
        0.84,       -1.92,
        0.92,       -1.90,
        1.00,       -1.86,
        1.12,       -1.87,
        1.20,       -1.86,
        1.32,       -1.85,
        1.40,       -1.81,
        1.52,       -1.76,
        1.64,       -1.77,
        1.76,       -1.77,
        1.92,       -1.71,
        2.04,       -1.69,
        2.20,       -1.68,
        2.35,       -1.72,
        2.51,       -1.73,
        2.63,       -1.68,
        2.79,       -1.66,
        2.95,       -1.64,
        3.15,       -1.59,
        3.31,       -1.64,
        3.47,       -1.60,
        3.67,       -1.57,
        3.83,       -1.54,
        4.03,       -1.49,
        4.19,       -1.49,
        4.39,       -1.46,
        4.59,       -1.47,
        4.79,       -1.45,
        4.99,       -1.43,
        5.15,       -1.46,
        5.35,       -1.44,
        5.55,       -1.45,
        5.75,       -1.44,
        5.95,       -1.44,
        6.15,       -1.48,
        6.35,       -1.46,
        6.55,       -1.43,
        6.71,       -1.44,
        6.91,       -1.44,
        7.11,       -1.51,
        7.27,       -1.51,
        7.46,       -1.51,
        7.70,       -1.51,
        7.90,       -1.48,
        8.10,       -1.48,
        8.34,       -1.48,
        8.58,       -1.46,
        8.78,       -1.49,
        9.02,       -1.48,
        9.26,       -1.50,
        9.50,       -1.52,
        9.78,       -1.51,
       10.02,       -1.50,
       10.30,       -1.50,
       10.58,       -1.51,
       10.86,       -1.49,
       11.14,       -1.51,
       11.42,       -1.51,
       11.70,       -1.51,
       11.98,       -1.51,
       12.26,       -1.48,
       12.57,       -1.46,
       12.85,       -1.42,
       13.17,       -1.42,
       13.49,       -1.42,
       13.77,       -1.38,
       14.09,       -1.38,
       14.41,       -1.33,
       14.69,       -1.35,
       15.01,       -1.33,
       15.29,       -1.33,
       15.61,       -1.29,
       15.93,       -1.29,
       16.21,       -1.24,
       16.53,       -1.21,
       16.85,       -1.16,
       17.17,       -1.10,
       17.48,       -1.10,
       17.80,       -1.06,
       18.12,       -1.10,
       18.44,       -1.07,
       18.76,       -1.02,
       19.08,       -1.03,
       19.40,       -1.02,
       19.72,       -0.97,
       20.08,       -0.98,
       20.40,       -0.92,
       20.76,       -0.93,
       21.08,       -0.90,
       21.44,       -0.86,
       21.80,       -0.88,
       22.16,       -0.85,
       22.47,       -0.77,
       22.83,       -0.79,
       23.15,       -0.76,
       23.51,       -0.74,
       23.87,       -0.76,
       24.23,       -0.73,
       24.59,       -0.73,
       24.91,       -0.69,
       25.27,       -0.65,
       25.63,       -0.66,
       25.99,       -0.67,
       26.35,       -0.67,
       26.71,       -0.68,
       27.07,       -0.63,
       27.42,       -0.63,
       27.74,       -0.58,
       28.10,       -0.55,
       28.50,       -0.54,
       28.86,       -0.51,
       29.26,       -0.49,
       29.70,       -0.49,
       30.10,       -0.46,
       30.50,       -0.46,
       30.86,       -0.45,
       31.22,       -0.42,
       31.62,       -0.42,
       31.98,       -0.38,
       32.37,       -0.37,
       32.77,       -0.36,
       33.17,       -0.33,
       33.53,       -0.32,
       33.93,       -0.28,
       34.29,       -0.24,
       34.69,       -0.24,
       35.09,       -0.17,
       35.45,       -0.16,
       35.85,       -0.17,
       36.25,       -0.17,
       36.65,       -0.13,
       37.05,       -0.09,
       37.48,       -0.06,
       37.88,       -0.06,
       38.32,        0.00,
       38.76,        0.00,
       39.12,       -0.02,
       39.52,        0.02,
       39.92,        0.02,
       40.32,        0.05,
       40.72,        0.07,
       41.16,        0.09,
       41.56,        0.11,
       41.96,        0.11,
       42.39,        0.12,
       42.79,        0.10,
       43.19,        0.10,
       43.59,        0.11,
       43.99,        0.22,
       44.39,        0.17,
       44.83,        0.16,
       45.27,        0.17,
       45.71,        0.17,
       46.15,        0.19,
       46.59,        0.21,
       46.99,        0.20,
       47.42,        0.24,
       47.82,        0.26,
       48.26,        0.24,
       48.70,        0.26,
       49.10,        0.26,
       49.54,        0.27,
       49.98,        0.29,
       50.42,        0.33,
       50.82,        0.38,
       51.26,        0.39,
       51.66,        0.35,
       52.10,        0.34,
       52.49,        0.33,
       52.93,        0.32,
       53.41,        0.30,
       53.89,        0.28,
       54.37,        0.28,
       54.81,        0.26,
       55.25,        0.24,
       55.69,        0.21,
       56.13,        0.23,
       56.57,        0.23,
       57.01,        0.20,
       57.48,        0.21,
       57.92,        0.23,
       58.36,        0.24,
       58.80,        0.24,
