       -0.00,        0.03,
        0.04,        0.04,
        0.08,        0.03,
        0.12,        0.02,
        0.20,        0.03,
        0.24,        0.02,
        0.32,        0.03,
        0.40,        0.03,
        0.48,        0.02,
        0.56,        0.02,
        0.68,        0.03,
        0.76,        0.07,
        0.88,        0.10,
        1.00,        0.12,
        1.12,        0.11,
        1.24,        0.12,
        1.36,        0.15,
        1.48,        0.15,
        1.64,        0.15,
        1.76,        0.18,
        1.92,        0.23,
        2.04,        0.28,
        2.20,        0.33,
        2.35,        0.37,
        2.47,        0.38,
        2.63,        0.38,
        2.75,        0.42,
        2.91,        0.42,
        3.07,        0.46,
        3.23,        0.48,
        3.39,        0.49,
        3.55,        0.54,
        3.67,        0.55,
        3.83,        0.55,
        3.99,        0.57,
        4.15,        0.60,
        4.27,        0.60,
        4.43,        0.63,
        4.59,        0.58,
        4.75,        0.63,
        4.91,        0.65,
        5.07,        0.63,
        5.23,        0.68,
        5.39,        0.64,
        5.55,        0.66,
        5.75,        0.66,
        5.91,        0.70,
        6.07,        0.70,
        6.27,        0.70,
        6.47,        0.69,
        6.67,        0.70,
        6.87,        0.72,
        7.07,        0.75,
        7.30,        0.76,
        7.54,        0.75,
        7.74,        0.77,
        7.98,        0.74,
        8.22,        0.76,
        8.46,        0.74,
        8.70,        0.72,
        8.94,        0.73,
        9.18,        0.75,
        9.42,        0.76,
        9.66,        0.78,
        9.94,        0.79,
       10.18,        0.81,
       10.42,        0.80,
       10.70,        0.81,
       10.98,        0.82,
       11.26,        0.82,
       11.54,        0.83,
       11.82,        0.84,
       12.10,        0.83,
       12.37,        0.85,
       12.65,        0.88,
       12.93,        0.88,
       13.21,        0.89,
       13.49,        0.90,
       13.77,        0.89,
       14.05,        0.90,
       14.33,        0.93,
       14.65,        0.94,
       14.93,        0.97,
       15.21,        0.97,
       15.53,        0.98,
       15.81,        0.97,
       16.09,        0.98,
       16.37,        0.99,
       16.69,        0.98,
       16.97,        1.00,
       17.25,        0.98,
       17.56,        0.98,
       17.84,        0.92,
       18.16,        0.91,
       18.44,        0.91,
       18.76,        0.86,
       19.08,        0.86,
       19.40,        0.81,
       19.72,        0.80,
       20.04,        0.74,
       20.40,        0.68,
       20.72,        0.69,
       21.04,        0.62,
       21.36,        0.57,
       21.68,        0.50,
       22.00,        0.47,
       22.31,        0.46,
       22.63,        0.46,
       22.95,        0.46,
       23.27,        0.49,
       23.63,        0.50,
       23.95,        0.50,
       24.27,        0.55,
       24.59,        0.55,
       24.95,        0.59,
       25.27,        0.60,
       25.59,        0.62,
       25.95,        0.67,
       26.27,        0.68,
       26.63,        0.68,
       26.95,        0.68,
       27.30,        0.68,
       27.66,        0.72,
       28.02,        0.71,
       28.38,        0.72,
       28.74,        0.72,
       29.10,        0.76,
       29.46,        0.82,
       29.82,        0.84,
       30.14,        0.81,
       30.50,        0.81,
       30.86,        0.79,
       31.26,        0.79,
       31.58,        0.79,
       31.98,        0.81,
       32.29,        0.84,
       32.65,        0.80,
       33.01,        0.80,
       33.37,        0.78,
       33.73,        0.80,
       34.09,        0.81,
       34.45,        0.85,
       34.81,        0.86,
       35.21,        0.84,
       35.57,        0.85,
       36.01,        0.83,
       36.41,        0.84,
       36.81,        0.85,
       37.17,        0.83,
       37.52,        0.84,
       37.92,        0.85,
       38.28,        0.90,
       38.68,        0.91,
       39.08,        0.91,
       39.44,        0.93,
       39.84,        0.94,
       40.20,        0.94,
       40.60,        0.92,
       40.96,        0.94,
       41.36,        0.96,
       41.72,        0.98,
       42.12,        1.00,
       42.51,        0.99,
       42.87,        1.07,
       43.27,        1.05,
       43.71,        1.07,
       44.11,        1.06,
       44.51,        1.03,
       44.91,        1.05,
       45.31,        1.08,
       45.71,        1.13,
       46.07,        1.16,
       46.51,        1.15,
       46.91,        1.17,
       47.30,        1.17,
       47.70,        1.20,
       48.10,        1.20,
       48.50,        1.23,
       48.90,        1.24,
       49.30,        1.22,
       49.70,        1.24,
       50.10,        1.20,
       50.50,        1.21,
       50.90,        1.20,
       51.30,        1.21,
       51.74,        1.19,
       52.18,        1.14,
       52.61,        1.10,
       53.01,        1.08,
       53.41,        1.04,
       53.85,        0.98,
       54.25,        0.95,
       54.69,        0.84,
       55.09,        0.80,
       55.53,        0.71,
       55.93,        0.62,
