       -0.00,       -1.06,
       -0.00,       -1.07,
        0.04,       -1.07,
        0.12,       -1.08,
        0.16,       -1.07,
        0.20,       -1.07,
        0.28,       -1.07,
        0.36,       -1.06,
        0.44,       -1.04,
        0.52,       -1.04,
        0.60,       -1.03,
        0.72,       -1.00,
        0.80,       -0.98,
        0.88,       -0.98,
        1.00,       -0.96,
        1.08,       -0.98,
        1.20,       -0.98,
        1.32,       -0.96,
        1.44,       -0.98,
        1.56,       -0.98,
        1.68,       -0.98,
        1.80,       -1.00,
        1.92,       -1.00,
        2.04,       -0.99,
        2.20,       -1.00,
        2.31,       -1.01,
        2.43,       -1.00,
        2.59,       -1.01,
        2.71,       -1.01,
        2.87,       -1.03,
        3.03,       -1.03,
        3.15,       -1.03,
        3.31,       -1.03,
        3.47,       -1.00,
        3.63,       -1.01,
        3.79,       -1.01,
        3.91,       -1.00,
        4.11,       -1.03,
        4.23,       -1.02,
        4.43,       -1.00,
        4.59,       -1.02,
        4.79,       -0.98,
        4.95,       -1.00,
        5.15,       -1.00,
        5.31,       -1.00,
        5.51,       -1.03,
        5.71,       -1.03,
        5.91,       -1.03,
        6.11,       -1.02,
        6.31,       -0.98,
        6.47,       -1.04,
        6.67,       -0.98,
        6.87,       -1.00,
        7.07,       -1.02,
        7.27,       -0.98,
        7.46,       -0.99,
        7.66,       -0.97,
        7.90,       -0.97,
        8.10,       -0.98,
        8.30,       -0.94,
        8.54,       -1.37,
        8.78,       -0.92,
        9.02,       -0.89,
        9.26,       -0.90,
        9.54,       -0.87,
        9.78,       -0.85,
       10.06,       -0.86,
       10.30,       -0.85,
       10.54,       -0.85,
       10.78,       -0.85,
       11.06,       -0.85,
       11.30,       -0.85,
       11.54,       -0.83,
       11.78,       -0.83,
       12.02,       -0.83,
       12.29,       -0.81,
       12.53,       -0.80,
       12.77,       -0.81,
       13.05,       -0.81,
       13.29,       -0.79,
       13.53,       -0.77,
       13.81,       -0.76,
       14.09,       -0.76,
       14.33,       -0.73,
       14.57,       -0.72,
       14.85,       -0.72,
       15.09,       -0.68,
       15.37,       -0.69,
       15.65,       -0.68,
       15.89,       -0.69,
       16.17,       -0.68,
       16.45,       -0.68,
       16.69,       -0.69,
       16.97,       -0.67,
       17.28,       -0.68,
       17.56,       -0.66,
       17.84,       -0.66,
       18.16,       -0.66,
       18.48,       -0.62,
       18.76,       -0.59,
       19.08,       -0.58,
       19.36,       -0.57,
       19.64,       -0.55,
       19.92,       -0.57,
       20.24,       -0.56,
       20.52,       -0.55,
       20.84,       -0.54,
       21.12,       -0.54,
       21.44,       -0.56,
       21.76,       -0.56,
       22.04,       -0.55,
       22.35,       -0.55,
       22.63,       -0.55,
       22.95,       -0.54,
       23.23,       -0.52,
       23.55,       -0.50,
       23.87,       -0.46,
       24.15,       -0.46,
       24.47,       -0.45,
       24.79,       -0.42,
       25.11,       -0.42,
       25.47,       -0.42,
       25.83,       -0.40,
       26.19,       -0.42,
       26.55,       -0.42,
       26.87,       -0.41,
       27.23,       -0.42,
       27.54,       -0.42,
       27.86,       -0.42,
       28.22,       -0.38,
       28.54,       -0.37,
       28.90,       -0.36,
       29.22,       -0.34,
       29.58,       -0.34,
       29.90,       -0.32,
       30.26,       -0.29,
       30.62,       -0.29,
       30.94,       -0.33,
       31.30,       -0.30,
       31.62,       -0.25,
       31.94,       -0.21,
       32.29,       -0.20,
       32.61,       -0.20,
       32.97,       -0.19,
       33.33,       -0.15,
       33.69,       -0.16,
       34.09,       -0.13,
       34.45,       -0.10,
       34.85,       -0.07,
       35.21,       -0.05,
       35.57,       -0.03,
       35.93,       -0.02,
       36.29,       -0.00,
       36.69,        0.04,
       37.05,        0.04,
       37.40,        0.04,
       37.76,        0.06,
       38.12,        0.07,
       38.52,        0.10,
       38.88,        0.09,
       39.24,        0.10,
       39.60,        0.11,
       39.96,        0.11,
       40.32,        0.10,
       40.68,        0.09,
       41.04,        0.10,
       41.44,        0.10,
       41.84,        0.14,
       42.28,        0.16,
       42.67,        0.16,
       43.03,        0.15,
       43.43,        0.20,
       43.83,        0.16,
       44.19,        0.18,
       44.55,        0.17,
       44.95,        0.19,
       45.31,        0.17,
       45.71,        0.15,
       46.11,        0.15,
       46.51,        0.11,
       46.91,        0.07,
       47.27,        0.07,
       47.62,        0.05,
       48.02,        0.03,
       48.38,        0.02,
       48.74,        0.00,
       49.14,       -0.07,
       49.54,       -0.22,
       49.98,       -0.35,
       50.42,       -0.61,
       50.82,       -0.92,
       51.26,       -1.18,
       51.62,       -1.51,
       52.02,       -1.78,
       52.37,       -1.96,
       52.77,       -1.99,
       53.17,       -2.01,
       53.57,       -2.01,
       53.97,       -1.99,
       54.41,       -2.02,
       54.77,       -2.07,
       55.17,       -2.08,
       55.57,       -2.10,
       55.93,       -2.10,
       56.33,       -2.08,
       56.73,       -2.08,
       57.13,       -2.09,
       57.56,       -2.09,
       57.96,       -2.07,
       58.40,       -2.06,
       58.84,       -2.06,
       59.24,       -2.05,
       59.68,       -2.03,
       60.08,       -2.03,
       60.48,       -2.03,
       60.84,       -2.03,
       61.28,       -2.02,
       61.68,       -2.04,
       62.12,       -2.05,
       62.51,       -2.06,
       62.95,       -2.03,
       63.35,       -2.03,
       63.71,       -2.02,
       64.15,       -2.03,
       64.55,       -2.03,
       64.95,       -2.08,
       65.39,       -2.00,
       65.79,       -2.00,
       66.27,       -1.97,
       66.71,       -1.96,
       67.11,       -1.97,
       67.54,       -1.98,
       67.94,       -1.95,
       68.34,       -1.94,
       68.74,       -1.92,
       69.18,       -1.90,
       69.62,       -1.90,
       70.02,       -1.90,
       70.46,       -1.86,
       70.90,       -1.85,
       71.30,       -1.83,
       71.70,       -1.83,
       72.10,       -1.82,
       72.53,       -1.81,
       72.93,       -1.78,
