       -0.00,       -2.82,
        0.04,       -2.82,
        0.08,       -2.82,
        0.12,       -2.83,
        0.16,       -2.81,
        0.20,       -2.82,
        0.24,       -2.80,
        0.32,       -2.82,
        0.40,       -2.82,
        0.44,       -2.82,
        0.52,       -2.81,
        0.60,       -2.77,
        0.68,       -2.77,
        0.76,       -2.74,
        0.84,       -2.72,
        0.92,       -2.73,
        1.00,       -2.68,
        1.08,       -2.65,
        1.20,       -2.68,
        1.28,       -2.66,
        1.40,       -2.64,
        1.48,       -2.63,
        1.60,       -2.60,
        1.68,       -2.59,
        1.80,       -2.59,
        1.88,       -2.57,
        2.00,       -2.57,
        2.12,       -2.56,
        2.20,       -2.56,
        2.31,       -2.51,
        2.39,       -2.53,
        2.51,       -2.53,
        2.63,       -2.51,
        2.75,       -2.51,
        2.87,       -2.47,
        2.99,       -2.44,
        3.11,       -2.47,
        3.23,       -2.43,
        3.35,       -2.39,
        3.51,       -2.38,
        3.63,       -2.34,
        3.79,       -2.34,
        3.95,       -2.32,
        4.11,       -2.29,
        4.27,       -2.32,
        4.39,       -2.26,
        4.59,       -2.25,
        4.75,       -2.24,
        4.91,       -2.22,
        5.07,       -2.23,
        5.27,       -2.21,
        5.43,       -2.20,
        5.59,       -2.21,
        5.79,       -2.21,
        5.95,       -2.18,
        6.15,       -2.17,
        6.31,       -2.17,
        6.51,       -2.17,
        6.71,       -2.15,
        6.91,       -2.12,
        7.11,       -2.15,
        7.30,       -2.16,
        7.50,       -2.14,
        7.70,       -2.13,
        7.94,       -2.08,
        8.14,       -2.08,
        8.38,       -2.09,
        8.62,       -2.08,
        8.86,       -2.13,
        9.10,       -2.08,
        9.34,       -2.08,
        9.58,       -2.09,
        9.82,       -2.06,
       10.06,       -2.08,
       10.26,       -2.04,
       10.50,       -2.05,
       10.74,       -2.05,
       10.98,       -2.01,
       11.22,       -2.03,
       11.46,       -1.99,
       11.74,       -1.98,
       11.98,       -1.98,
       12.22,       -1.94,
       12.49,       -1.94,
       12.73,       -1.91,
       13.01,       -1.90,
       13.25,       -1.90,
       13.53,       -1.83,
       13.77,       -1.81,
       14.05,       -1.73,
       14.29,       -1.76,
       14.57,       -1.76,
       14.81,       -1.75,
       15.09,       -1.73,
       15.37,       -1.69,
       15.65,       -1.66,
       15.93,       -1.62,
       16.21,       -1.60,
       16.53,       -1.62,
       16.81,       -1.55,
       17.13,       -1.59,
       17.40,       -1.57,
       17.72,       -1.51,
       18.00,       -1.51,
       18.32,       -1.45,
       18.60,       -1.43,
       18.88,       -1.42,
       19.20,       -1.35,
       19.48,       -1.32,
       19.80,       -1.29,
       20.12,       -1.28,
       20.40,       -1.30,
       20.72,       -1.29,
       21.04,       -1.24,
       21.32,       -1.25,
       21.64,       -1.22,
       21.96,       -1.18,
       22.28,       -1.18,
       22.55,       -1.12,
       22.87,       -1.07,
       23.19,       -1.06,
       23.51,       -1.02,
       23.83,       -1.00,
       24.15,       -0.98,
       24.51,       -0.88,
       24.87,       -0.85,
       25.23,       -0.85,
       25.59,       -0.78,
       25.91,       -0.76,
       26.23,       -0.72,
       26.55,       -0.65,
       26.91,       -0.66,
       27.23,       -0.72,
       27.58,       -0.66,
       27.94,       -0.61,
       28.26,       -0.55,
       28.62,       -0.50,
       28.98,       -0.50,
       29.30,       -0.44,
       29.66,       -0.38,
       29.98,       -0.44,
       30.34,       -0.37,
       30.66,       -0.34,
       31.02,       -0.31,
       31.34,       -0.24,
       31.70,       -0.20,
       32.06,       -0.19,
       32.41,       -0.17,
       32.77,       -0.17,
       33.13,       -0.15,
       33.53,       -0.13,
       33.89,       -0.11,
       34.25,       -0.09,
       34.61,       -0.06,
       34.97,       -0.05,
       35.33,       -0.02,
       35.69,       -0.01,
       36.05,        0.02,
       36.41,        0.05,
       36.77,        0.07,
       37.13,        0.10,
       37.52,        0.12,
       37.88,        0.15,
       38.24,        0.17,
       38.60,        0.19,
       38.96,        0.23,
       39.32,        0.27,
       39.72,        0.31,
       40.08,        0.36,
       40.44,        0.40,
       40.84,        0.45,
       41.28,        0.47,
       41.68,        0.48,
       42.04,        0.53,
       42.39,        0.52,
       42.79,        0.52,
       43.15,        0.54,
       43.55,        0.55,
       43.91,        0.59,
       44.31,        0.61,
       44.71,        0.63,
       45.11,        0.63,
       45.47,        0.63,
       45.87,        0.64,
       46.27,        0.64,
       46.63,        0.66,
       47.03,        0.68,
       47.38,        0.71,
       47.78,        0.72,
       48.14,        0.73,
       48.58,        0.73,
       48.98,        0.70,
       49.42,        0.70,
       49.82,        0.74,
       50.22,        0.73,
       50.62,        0.72,
       51.02,        0.73,
       51.42,        0.73,
       51.82,        0.74,
       52.22,        0.72,
       52.61,        0.72,
       53.01,        0.73,
       53.41,        0.75,
       53.81,        0.76,
       54.21,        0.77,
       54.57,        0.77,
       55.01,        0.76,
       55.41,        0.77,
       55.77,        0.77,
       56.21,        0.80,
       56.65,        0.81,
       57.05,        0.81,
       57.48,        0.82,
       57.92,        0.84,
       58.32,        0.85,
       58.72,        0.85,
       59.12,        0.89,
       59.56,        0.86,
       59.96,        0.90,
       60.36,        0.91,
       60.80,        0.92,
       61.20,        0.94,
       61.64,        0.94,
       62.04,        0.95,
       62.43,        0.95,
       62.83,        0.98,
       63.27,        1.01,
       63.67,        0.99,
       64.07,        0.98,
       64.51,        0.98,
       64.95,        0.98,
       65.39,        0.98,
       65.87,        0.98,
       66.27,        1.01,
       66.67,        1.02,
       67.07,        1.02,
       67.50,        1.03,
       67.94,        1.04,
       68.34,        1.05,
       68.78,        0.99,
       69.22,        0.97,
       69.62,        0.90,
       70.06,        0.86,
       70.46,        0.79,
       70.90,        0.79,
       71.30,        0.65,
       71.74,        0.59,
       72.14,        0.47,
       72.61,        0.40,
       73.01,        0.38,
       73.45,        0.33,
       73.93,        0.33,
       74.33,        0.31,
       74.77,        0.28,
       75.21,        0.28,
       75.61,        0.24,
       76.05,        0.21,
       76.49,        0.20,
       76.93,        0.20,
       77.36,        0.17,
       77.80,        0.15,
       78.20,        0.12,
       78.64,        0.13,
       79.08,        0.12,
       79.48,        0.10,
       79.92,        0.09,
       80.36,        0.06,
       80.84,        0.03,
       81.28,       -0.02,
       81.76,       -0.02,
       82.20,       -0.02,
       82.63,       -0.05,
       83.03,       -0.04,
       83.47,       -0.05,
       83.91,       -0.11,
       84.35,       -0.19,
       84.83,       -0.20,
       85.27,       -0.24,
       85.71,       -0.27,
       86.11,       -0.28,
       86.55,       -0.33,
       86.99,       -0.41,
       87.42,       -0.48,
       87.86,       -0.53,
       88.34,       -0.58,
       88.78,       -0.63,
       89.26,       -0.66,
       89.70,       -0.66,
       90.14,       -0.67,
       90.58,       -0.71,
       91.02,       -0.76,
       91.46,       -0.77,
       91.90,       -0.80,
       92.37,       -0.83,
       92.77,       -0.85,
       93.21,       -0.85,
       93.69,       -0.89,
       94.13,       -0.90,
       94.57,       -0.90,
       95.01,       -0.90,
       95.45,       -0.91,
       95.89,       -0.93,
       96.33,       -0.91,
       96.81,       -0.90,
